商品名称,价格,会员,级别,评价星级,评价内容,时间,点赞数,评论数,追评时间,追评内容,商品属性,页面网址,页面标题,采集时间,sku,好评度,评价关键词
"
                                                                                智国者耳机有线入耳式type-c扁头适用于华为p40小米10/11oppo红米K40vivo安卓口手机电脑吃鸡游戏K歌降噪睡眠                ","
                                ￥
                                20.80
                                                            ",                                    ****v            ,                                 ,star5,一直在这里买这个，活动的时候价格很美丽，发货速度贼快，质量不错，应该是正品,2023-01-12 16:08,0,0,,,HIFI+高清线控+调音丨Type-C口                                                                                     ,https://item.jd.com/100011258801.html#comment,【智国者智国者（WITGOER）-EJ-2】智国者耳机有线入耳式type-c扁头适用于华为p40小米10/11oppo红米K40vivo安卓口手机电脑吃鸡游戏K歌降噪睡眠【行情 报价 价格 评测】-京东,2023-01-14 21:17:54.512,100011258801,92%        ,"做工精细(55)/
佩戴舒适(41)/
音质清晰(40)/
十分舒服(36)/
简单方便(19)/
毫无杂音(16)/
声音清晰(15)/
颜值够高(10)/
外观漂亮(9)/
颜色好看(1)/
没有差色(1)/
毫无色差(1)/"
"
                                                                                智国者耳机有线入耳式type-c扁头适用于华为p40小米10/11oppo红米K40vivo安卓口手机电脑吃鸡游戏K歌降噪睡眠                ","
                                ￥
                                20.80
                                                            ",                                    ****Z            ,                                 ,star5,想买的别犹豫哇！没有廉价的感觉，很高端，特别棒！,2023-01-12 16:06,0,0,,,HIFI+高清线控+调音丨Type-C口                                                                                     ,https://item.jd.com/100011258801.html#comment,【智国者智国者（WITGOER）-EJ-2】智国者耳机有线入耳式type-c扁头适用于华为p40小米10/11oppo红米K40vivo安卓口手机电脑吃鸡游戏K歌降噪睡眠【行情 报价 价格 评测】-京东,2023-01-14 21:17:54.584,100011258801,92%        ,"做工精细(55)/
佩戴舒适(41)/
音质清晰(40)/
十分舒服(36)/
简单方便(19)/
毫无杂音(16)/
声音清晰(15)/
颜值够高(10)/
外观漂亮(9)/
颜色好看(1)/
没有差色(1)/
毫无色差(1)/"
"
                                                                                智国者耳机有线入耳式type-c扁头适用于华为p40小米10/11oppo红米K40vivo安卓口手机电脑吃鸡游戏K歌降噪睡眠                ","
                                ￥
                                20.80
                                                            ",                                    ****s            ,                                 ,star5,用了觉得很不错，商品质量好，发货也挺快的，总之就是很赞了,2023-01-12 16:04,0,0,,,HIFI+高清线控+调音丨Type-C口                                                                                     ,https://item.jd.com/100011258801.html#comment,【智国者智国者（WITGOER）-EJ-2】智国者耳机有线入耳式type-c扁头适用于华为p40小米10/11oppo红米K40vivo安卓口手机电脑吃鸡游戏K歌降噪睡眠【行情 报价 价格 评测】-京东,2023-01-14 21:17:54.675,100011258801,92%        ,"做工精细(55)/
佩戴舒适(41)/
音质清晰(40)/
十分舒服(36)/
简单方便(19)/
毫无杂音(16)/
声音清晰(15)/
颜值够高(10)/
外观漂亮(9)/
颜色好看(1)/
没有差色(1)/
毫无色差(1)/"
"
                                                                                智国者耳机有线入耳式type-c扁头适用于华为p40小米10/11oppo红米K40vivo安卓口手机电脑吃鸡游戏K歌降噪睡眠                ","
                                ￥
                                20.80
                                                            ",                                    ****W            ,                                 ,star5,垃圾 不要买  没一个月一个耳机就坏了  没声音,2023-01-11 22:45,0,0,,,HIFI+高清线控+调音丨Type-C口                                                                                     ,https://item.jd.com/100011258801.html#comment,【智国者智国者（WITGOER）-EJ-2】智国者耳机有线入耳式type-c扁头适用于华为p40小米10/11oppo红米K40vivo安卓口手机电脑吃鸡游戏K歌降噪睡眠【行情 报价 价格 评测】-京东,2023-01-14 21:17:54.781,100011258801,92%        ,"做工精细(55)/
佩戴舒适(41)/
音质清晰(40)/
十分舒服(36)/
简单方便(19)/
毫无杂音(16)/
声音清晰(15)/
颜值够高(10)/
外观漂亮(9)/
颜色好看(1)/
没有差色(1)/
毫无色差(1)/"
"
                                                                                智国者耳机有线入耳式type-c扁头适用于华为p40小米10/11oppo红米K40vivo安卓口手机电脑吃鸡游戏K歌降噪睡眠                ","
                                ￥
                                20.80
                                                            ",                                    ****J            ,                                 ,star5,(*^__^*)非常满意的一次购物，物有所值，比实体店里实惠多了！,2023-01-04 18:19,0,0,,,HIFI+高清线控+调音丨Type-C口                                                                                     ,https://item.jd.com/100011258801.html#comment,【智国者智国者（WITGOER）-EJ-2】智国者耳机有线入耳式type-c扁头适用于华为p40小米10/11oppo红米K40vivo安卓口手机电脑吃鸡游戏K歌降噪睡眠【行情 报价 价格 评测】-京东,2023-01-14 21:18:29.453,100011258801,92%        ,"做工精细(55)/
佩戴舒适(41)/
音质清晰(40)/
十分舒服(36)/
简单方便(19)/
毫无杂音(16)/
声音清晰(15)/
颜值够高(10)/
外观漂亮(9)/
颜色好看(1)/
没有差色(1)/
毫无色差(1)/"
"
                                                                                智国者耳机有线入耳式type-c扁头适用于华为p40小米10/11oppo红米K40vivo安卓口手机电脑吃鸡游戏K歌降噪睡眠                ","
                                ￥
                                20.80
                                                            ",                                    林***5            ,                                 ,star1,"??第一次给爷爷买快递捏。
本来说给爷爷看看现在网购多方便，而且在京东买电子产品质量比线下店好。
结果就发错货了捏?
依托答辩",2023-01-04 14:27,0,1,,,HIFI+高清线控+调音丨Type-C口                                                                                     ,https://item.jd.com/100011258801.html#comment,【智国者智国者（WITGOER）-EJ-2】智国者耳机有线入耳式type-c扁头适用于华为p40小米10/11oppo红米K40vivo安卓口手机电脑吃鸡游戏K歌降噪睡眠【行情 报价 价格 评测】-京东,2023-01-14 21:18:29.553,100011258801,92%        ,"做工精细(55)/
佩戴舒适(41)/
音质清晰(40)/
十分舒服(36)/
简单方便(19)/
毫无杂音(16)/
声音清晰(15)/
颜值够高(10)/
外观漂亮(9)/
颜色好看(1)/
没有差色(1)/
毫无色差(1)/"
"
                                                                                智国者耳机有线入耳式type-c扁头适用于华为p40小米10/11oppo红米K40vivo安卓口手机电脑吃鸡游戏K歌降噪睡眠                ","
                                ￥
                                20.80
                                                            ",                                    ****P            ,                                 ,star5,物流超级超级快！质量也非常不错，的确物有所值,2023-01-03 17:03,0,0,,,HIFI+高清线控+调音丨Type-C口                                                                                     ,https://item.jd.com/100011258801.html#comment,【智国者智国者（WITGOER）-EJ-2】智国者耳机有线入耳式type-c扁头适用于华为p40小米10/11oppo红米K40vivo安卓口手机电脑吃鸡游戏K歌降噪睡眠【行情 报价 价格 评测】-京东,2023-01-14 21:18:29.653,100011258801,92%        ,"做工精细(55)/
佩戴舒适(41)/
音质清晰(40)/
十分舒服(36)/
简单方便(19)/
毫无杂音(16)/
声音清晰(15)/
颜值够高(10)/
外观漂亮(9)/
颜色好看(1)/
没有差色(1)/
毫无色差(1)/"
"
                                                                                智国者耳机有线入耳式type-c扁头适用于华为p40小米10/11oppo红米K40vivo安卓口手机电脑吃鸡游戏K歌降噪睡眠                ","
                                ￥
                                20.80
                                                            ",                                    ****e            ,                                 ,star5,实用性和颜值都非常的赞，我很喜欢，还会再来买的,2023-01-03 16:09,0,0,,,HIFI+高清线控+调音丨Type-C口                                                                                     ,https://item.jd.com/100011258801.html#comment,【智国者智国者（WITGOER）-EJ-2】智国者耳机有线入耳式type-c扁头适用于华为p40小米10/11oppo红米K40vivo安卓口手机电脑吃鸡游戏K歌降噪睡眠【行情 报价 价格 评测】-京东,2023-01-14 21:18:29.754,100011258801,92%        ,"做工精细(55)/
佩戴舒适(41)/
音质清晰(40)/
十分舒服(36)/
简单方便(19)/
毫无杂音(16)/
声音清晰(15)/
颜值够高(10)/
外观漂亮(9)/
颜色好看(1)/
没有差色(1)/
毫无色差(1)/"
"
                                                                                智国者耳机有线入耳式type-c扁头适用于华为p40小米10/11oppo红米K40vivo安卓口手机电脑吃鸡游戏K歌降噪睡眠                ","
                                ￥
                                20.80
                                                            ",                                    ****T            ,                                 ,star5,东西很满意哦，美观时尚大气，客服超级有耐心，服务细致贴心，大品牌就是不一样,2023-01-03 15:58,0,0,,,HIFI+高清线控+调音丨Type-C口                                                                                     ,https://item.jd.com/100011258801.html#comment,【智国者智国者（WITGOER）-EJ-2】智国者耳机有线入耳式type-c扁头适用于华为p40小米10/11oppo红米K40vivo安卓口手机电脑吃鸡游戏K歌降噪睡眠【行情 报价 价格 评测】-京东,2023-01-14 21:18:29.867,100011258801,92%        ,"做工精细(55)/
佩戴舒适(41)/
音质清晰(40)/
十分舒服(36)/
简单方便(19)/
毫无杂音(16)/
声音清晰(15)/
颜值够高(10)/
外观漂亮(9)/
颜色好看(1)/
没有差色(1)/
毫无色差(1)/"
"
                                                                                智国者耳机有线入耳式type-c扁头适用于华为p40小米10/11oppo红米K40vivo安卓口手机电脑吃鸡游戏K歌降噪睡眠                ","
                                ￥
                                20.80
                                                            ",                                    ****S            ,                                 ,star5,真的好喜欢，客服态度也挺好的，值！以后有需要还会来买,2023-01-02 15:52,0,0,,,HIFI+高清线控+调音丨Type-C口                                                                                     ,https://item.jd.com/100011258801.html#comment,【智国者智国者（WITGOER）-EJ-2】智国者耳机有线入耳式type-c扁头适用于华为p40小米10/11oppo红米K40vivo安卓口手机电脑吃鸡游戏K歌降噪睡眠【行情 报价 价格 评测】-京东,2023-01-14 21:18:30.012,100011258801,92%        ,"做工精细(55)/
佩戴舒适(41)/
音质清晰(40)/
十分舒服(36)/
简单方便(19)/
毫无杂音(16)/
声音清晰(15)/
颜值够高(10)/
外观漂亮(9)/
颜色好看(1)/
没有差色(1)/
毫无色差(1)/"
"
                                                                                智国者耳机有线入耳式type-c扁头适用于华为p40小米10/11oppo红米K40vivo安卓口手机电脑吃鸡游戏K歌降噪睡眠                ","
                                ￥
                                20.80
                                                            ",                                    ****z            ,                                 ,star5,宝贝收到，物流很快，描述相符，比较满意，好评，推荐,2023-01-02 15:49,0,0,,,HIFI+高清线控+调音丨Type-C口                                                                                     ,https://item.jd.com/100011258801.html#comment,【智国者智国者（WITGOER）-EJ-2】智国者耳机有线入耳式type-c扁头适用于华为p40小米10/11oppo红米K40vivo安卓口手机电脑吃鸡游戏K歌降噪睡眠【行情 报价 价格 评测】-京东,2023-01-14 21:18:30.118,100011258801,92%        ,"做工精细(55)/
佩戴舒适(41)/
音质清晰(40)/
十分舒服(36)/
简单方便(19)/
毫无杂音(16)/
声音清晰(15)/
颜值够高(10)/
外观漂亮(9)/
颜色好看(1)/
没有差色(1)/
毫无色差(1)/"
"
                                                                                智国者耳机有线入耳式type-c扁头适用于华为p40小米10/11oppo红米K40vivo安卓口手机电脑吃鸡游戏K歌降噪睡眠                ","
                                ￥
                                20.80
                                                            ",                                    黄***6            ,                                 ,star4,还可以的，效果不错。,2022-12-31 09:53,0,0,,,HIFI+高清线控+调音丨Type-C口                                                                                     ,https://item.jd.com/100011258801.html#comment,【智国者智国者（WITGOER）-EJ-2】智国者耳机有线入耳式type-c扁头适用于华为p40小米10/11oppo红米K40vivo安卓口手机电脑吃鸡游戏K歌降噪睡眠【行情 报价 价格 评测】-京东,2023-01-14 21:18:30.225,100011258801,92%        ,"做工精细(55)/
佩戴舒适(41)/
音质清晰(40)/
十分舒服(36)/
简单方便(19)/
毫无杂音(16)/
声音清晰(15)/
颜值够高(10)/
外观漂亮(9)/
颜色好看(1)/
没有差色(1)/
毫无色差(1)/"
"
                                                                                智国者耳机有线入耳式type-c扁头适用于华为p40小米10/11oppo红米K40vivo安卓口手机电脑吃鸡游戏K歌降噪睡眠                ","
                                ￥
                                20.80
                                                            ",                                    翩***若            ,                    PLUS会员             ,star5,使用方便呀，还送了一对耳塞，蓝色红色分左右，也是好有心了，蓝左红右，特别好记，老年人用简单方便，本来买的无线耳机的，结果长辈不会连接?,2022-12-28 19:02,0,0,,,HIFI+高清线控+调音丨Type-C口                                                                                     ,https://item.jd.com/100011258801.html#comment,【智国者智国者（WITGOER）-EJ-2】智国者耳机有线入耳式type-c扁头适用于华为p40小米10/11oppo红米K40vivo安卓口手机电脑吃鸡游戏K歌降噪睡眠【行情 报价 价格 评测】-京东,2023-01-14 21:18:30.330,100011258801,92%        ,"做工精细(55)/
佩戴舒适(41)/
音质清晰(40)/
十分舒服(36)/
简单方便(19)/
毫无杂音(16)/
声音清晰(15)/
颜值够高(10)/
外观漂亮(9)/
颜色好看(1)/
没有差色(1)/
毫无色差(1)/"
"
                                                                                智国者耳机有线入耳式type-c扁头适用于华为p40小米10/11oppo红米K40vivo安卓口手机电脑吃鸡游戏K歌降噪睡眠                ","
                                ￥
                                20.80
                                                            ",                                    y***生            ,                    PLUS会员             ,star1,我的华为mt3、媳妇的mt4都用不了，无声状态。奈何过于信任提前把包装先扔掉了，要不然肯定退货。,2022-12-27 08:14,0,1,,,HIFI+高清线控+调音丨Type-C口                                                                                     ,https://item.jd.com/100011258801.html#comment,【智国者智国者（WITGOER）-EJ-2】智国者耳机有线入耳式type-c扁头适用于华为p40小米10/11oppo红米K40vivo安卓口手机电脑吃鸡游戏K歌降噪睡眠【行情 报价 价格 评测】-京东,2023-01-14 21:18:30.452,100011258801,92%        ,"做工精细(55)/
佩戴舒适(41)/
音质清晰(40)/
十分舒服(36)/
简单方便(19)/
毫无杂音(16)/
声音清晰(15)/
颜值够高(10)/
外观漂亮(9)/
颜色好看(1)/
没有差色(1)/
毫无色差(1)/"
"
                                                                                智国者耳机有线入耳式type-c扁头适用于华为p40小米10/11oppo红米K40vivo安卓口手机电脑吃鸡游戏K歌降噪睡眠                ","
                                ￥
                                20.80
                                                            ",                                    ****J            ,                                 ,star5,收到啦，很不错，非常喜欢，值得购买，(*^__^*) 嘻嘻……,2022-12-25 14:30,0,0,,,HIFI+高清线控+调音丨Type-C口                                                                                     ,https://item.jd.com/100011258801.html#comment,【智国者智国者（WITGOER）-EJ-2】智国者耳机有线入耳式type-c扁头适用于华为p40小米10/11oppo红米K40vivo安卓口手机电脑吃鸡游戏K歌降噪睡眠【行情 报价 价格 评测】-京东,2023-01-14 21:18:41.777,100011258801,92%        ,"做工精细(55)/
佩戴舒适(41)/
音质清晰(40)/
十分舒服(36)/
简单方便(19)/
毫无杂音(16)/
声音清晰(15)/
颜值够高(10)/
外观漂亮(9)/
颜色好看(1)/
没有差色(1)/
毫无色差(1)/"
"
                                                                                智国者耳机有线入耳式type-c扁头适用于华为p40小米10/11oppo红米K40vivo安卓口手机电脑吃鸡游戏K歌降噪睡眠                ","
                                ￥
                                20.80
                                                            ",                                    ****o            ,                                 ,star5,从没想过这么实惠的价格能买到这么好的宝贝，下次还来你家,2022-12-23 11:42,0,0,,,HIFI+高清线控+调音丨Type-C口                                                                                     ,https://item.jd.com/100011258801.html#comment,【智国者智国者（WITGOER）-EJ-2】智国者耳机有线入耳式type-c扁头适用于华为p40小米10/11oppo红米K40vivo安卓口手机电脑吃鸡游戏K歌降噪睡眠【行情 报价 价格 评测】-京东,2023-01-14 21:18:41.906,100011258801,92%        ,"做工精细(55)/
佩戴舒适(41)/
音质清晰(40)/
十分舒服(36)/
简单方便(19)/
毫无杂音(16)/
声音清晰(15)/
颜值够高(10)/
外观漂亮(9)/
颜色好看(1)/
没有差色(1)/
毫无色差(1)/"
"
                                                                                智国者耳机有线入耳式type-c扁头适用于华为p40小米10/11oppo红米K40vivo安卓口手机电脑吃鸡游戏K歌降噪睡眠                ","
                                ￥
                                20.80
                                                            ",                                    ****F            ,                                 ,star5,买错了,2022-12-21 20:06,0,0,,,HIFI+高清线控+调音丨Type-C口                                                                                     ,https://item.jd.com/100011258801.html#comment,【智国者智国者（WITGOER）-EJ-2】智国者耳机有线入耳式type-c扁头适用于华为p40小米10/11oppo红米K40vivo安卓口手机电脑吃鸡游戏K歌降噪睡眠【行情 报价 价格 评测】-京东,2023-01-14 21:18:42.035,100011258801,92%        ,"做工精细(55)/
佩戴舒适(41)/
音质清晰(40)/
十分舒服(36)/
简单方便(19)/
毫无杂音(16)/
声音清晰(15)/
颜值够高(10)/
外观漂亮(9)/
颜色好看(1)/
没有差色(1)/
毫无色差(1)/"
"
                                                                                智国者耳机有线入耳式type-c扁头适用于华为p40小米10/11oppo红米K40vivo安卓口手机电脑吃鸡游戏K歌降噪睡眠                ","
                                ￥
                                20.80
                                                            ",                                    ****M            ,                    PLUS会员             ,star5,正品店铺，放心购买，客服态度也很OK，整个购物过程非常顺利！下次还会再来的！赞！,2022-12-20 18:00,0,0,,,HIFI+高清线控+调音丨Type-C口                                                                                     ,https://item.jd.com/100011258801.html#comment,【智国者智国者（WITGOER）-EJ-2】智国者耳机有线入耳式type-c扁头适用于华为p40小米10/11oppo红米K40vivo安卓口手机电脑吃鸡游戏K歌降噪睡眠【行情 报价 价格 评测】-京东,2023-01-14 21:18:42.143,100011258801,92%        ,"做工精细(55)/
佩戴舒适(41)/
音质清晰(40)/
十分舒服(36)/
简单方便(19)/
毫无杂音(16)/
声音清晰(15)/
颜值够高(10)/
外观漂亮(9)/
颜色好看(1)/
没有差色(1)/
毫无色差(1)/"
"
                                                                                智国者耳机有线入耳式type-c扁头适用于华为p40小米10/11oppo红米K40vivo安卓口手机电脑吃鸡游戏K歌降噪睡眠                ","
                                ￥
                                20.80
                                                            ",                                    u***a            ,                                 ,star1,发个坏的给我，插上手机一点反应都没有，无语了,2022-12-17 18:18,0,1,,,HIFI+高清线控+调音丨Type-C口                                                                                     ,https://item.jd.com/100011258801.html#comment,【智国者智国者（WITGOER）-EJ-2】智国者耳机有线入耳式type-c扁头适用于华为p40小米10/11oppo红米K40vivo安卓口手机电脑吃鸡游戏K歌降噪睡眠【行情 报价 价格 评测】-京东,2023-01-14 21:18:42.226,100011258801,92%        ,"做工精细(55)/
佩戴舒适(41)/
音质清晰(40)/
十分舒服(36)/
简单方便(19)/
毫无杂音(16)/
声音清晰(15)/
颜值够高(10)/
外观漂亮(9)/
颜色好看(1)/
没有差色(1)/
毫无色差(1)/"
"
                                                                                智国者耳机有线入耳式type-c扁头适用于华为p40小米10/11oppo红米K40vivo安卓口手机电脑吃鸡游戏K歌降噪睡眠                ","
                                ￥
                                20.80
                                                            ",                                    啊***7            ,                                 ,star5,纯纯粹粹纯纯粹粹,2022-12-15 04:02,0,0,,,HIFI+高清线控+调音丨Type-C口                                                                                     ,https://item.jd.com/100011258801.html#comment,【智国者智国者（WITGOER）-EJ-2】智国者耳机有线入耳式type-c扁头适用于华为p40小米10/11oppo红米K40vivo安卓口手机电脑吃鸡游戏K歌降噪睡眠【行情 报价 价格 评测】-京东,2023-01-14 21:18:42.328,100011258801,92%        ,"做工精细(55)/
佩戴舒适(41)/
音质清晰(40)/
十分舒服(36)/
简单方便(19)/
毫无杂音(16)/
声音清晰(15)/
颜值够高(10)/
外观漂亮(9)/
颜色好看(1)/
没有差色(1)/
毫无色差(1)/"
"
                                                                                智国者耳机有线入耳式type-c扁头适用于华为p40小米10/11oppo红米K40vivo安卓口手机电脑吃鸡游戏K歌降噪睡眠                ","
                                ￥
                                20.80
                                                            ",                                    ****E            ,                                 ,star5,店家发货非常快，服务态度很好，应该是正品，一次很愉快的购物,2022-12-14 16:16,0,0,,,HIFI+高清线控+调音丨Type-C口                                                                                     ,https://item.jd.com/100011258801.html#comment,【智国者智国者（WITGOER）-EJ-2】智国者耳机有线入耳式type-c扁头适用于华为p40小米10/11oppo红米K40vivo安卓口手机电脑吃鸡游戏K歌降噪睡眠【行情 报价 价格 评测】-京东,2023-01-14 21:18:42.418,100011258801,92%        ,"做工精细(55)/
佩戴舒适(41)/
音质清晰(40)/
十分舒服(36)/
简单方便(19)/
毫无杂音(16)/
声音清晰(15)/
颜值够高(10)/
外观漂亮(9)/
颜色好看(1)/
没有差色(1)/
毫无色差(1)/"
"
                                                                                智国者耳机有线入耳式type-c扁头适用于华为p40小米10/11oppo红米K40vivo安卓口手机电脑吃鸡游戏K歌降噪睡眠                ","
                                ￥
                                20.80
                                                            ",                                    ****k            ,                                 ,star5,很精致，质量非常好，很满意的一次购物。谢谢店家！,2022-12-14 16:13,0,0,,,HIFI+高清线控+调音丨Type-C口                                                                                     ,https://item.jd.com/100011258801.html#comment,【智国者智国者（WITGOER）-EJ-2】智国者耳机有线入耳式type-c扁头适用于华为p40小米10/11oppo红米K40vivo安卓口手机电脑吃鸡游戏K歌降噪睡眠【行情 报价 价格 评测】-京东,2023-01-14 21:18:42.507,100011258801,92%        ,"做工精细(55)/
佩戴舒适(41)/
音质清晰(40)/
十分舒服(36)/
简单方便(19)/
毫无杂音(16)/
声音清晰(15)/
颜值够高(10)/
外观漂亮(9)/
颜色好看(1)/
没有差色(1)/
毫无色差(1)/"
"
                                                                                智国者耳机有线入耳式type-c扁头适用于华为p40小米10/11oppo红米K40vivo安卓口手机电脑吃鸡游戏K歌降噪睡眠                ","
                                ￥
                                20.80
                                                            ",                                    ****w            ,                                 ,star5,第一次在网上购买，也是看评价才买的，质量还不错，也很便宜，有需要的朋友可放心购买,2022-12-13 18:56,0,0,,,HIFI+高清线控+调音丨Type-C口                                                                                     ,https://item.jd.com/100011258801.html#comment,【智国者智国者（WITGOER）-EJ-2】智国者耳机有线入耳式type-c扁头适用于华为p40小米10/11oppo红米K40vivo安卓口手机电脑吃鸡游戏K歌降噪睡眠【行情 报价 价格 评测】-京东,2023-01-14 21:18:42.592,100011258801,92%        ,"做工精细(55)/
佩戴舒适(41)/
音质清晰(40)/
十分舒服(36)/
简单方便(19)/
毫无杂音(16)/
声音清晰(15)/
颜值够高(10)/
外观漂亮(9)/
颜色好看(1)/
没有差色(1)/
毫无色差(1)/"
"
                                                                                智国者耳机有线入耳式type-c扁头适用于华为p40小米10/11oppo红米K40vivo安卓口手机电脑吃鸡游戏K歌降噪睡眠                ","
                                ￥
                                20.80
                                                            ",                                    ****D            ,                                 ,star5,物流超级超级快！质量也非常不错，的确物有所值,2022-12-13 18:21,0,0,,,HIFI+高清线控+调音丨Type-C口                                                                                     ,https://item.jd.com/100011258801.html#comment,【智国者智国者（WITGOER）-EJ-2】智国者耳机有线入耳式type-c扁头适用于华为p40小米10/11oppo红米K40vivo安卓口手机电脑吃鸡游戏K歌降噪睡眠【行情 报价 价格 评测】-京东,2023-01-14 21:18:42.691,100011258801,92%        ,"做工精细(55)/
佩戴舒适(41)/
音质清晰(40)/
十分舒服(36)/
简单方便(19)/
毫无杂音(16)/
声音清晰(15)/
颜值够高(10)/
外观漂亮(9)/
颜色好看(1)/
没有差色(1)/
毫无色差(1)/"
"
                                                                                索尼（SONY） MDR-ZX110AP 耳机头戴式重低音手机电脑游戏有线耳机学生上网课学习办公耳麦 黑色                ","
                                ￥
                                149.00
                                                            ",                                    f***u            ,                    PLUS会员             ,star5,音质一般，这价格还是有点偏小贵,2023-01-14 18:39,0,1,,,黑色                                                                                     ,https://item.jd.com/19745835989.html#none,索尼（SONY） MDR-ZX110AP 耳机头戴式重低音手机电脑游戏有线耳机学生上网课学习办公耳麦 黑色【图片 价格 品牌 报价】-京东,2023-01-14 21:20:01.779,19745835989,97%        ,"十分舒服(45)/
佩戴舒适(37)/
十分漂亮(33)/
音质俱佳(20)/
做工精细(16)/
音质清晰(14)/
声音清晰(13)/
外观漂亮(11)/
简单方便(10)/
黑色酷炫(4)/
颜色好看(3)/
颜色纯正(3)/"
"
                                                                                索尼（SONY） MDR-ZX110AP 耳机头戴式重低音手机电脑游戏有线耳机学生上网课学习办公耳麦 黑色                ","
                                ￥
                                149.00
                                                            ",                                    ****c            ,                    PLUS会员             ,star5,音效不错，佩戴舒服。,2023-01-14 11:31,0,1,,,黑色                                                                                     ,https://item.jd.com/19745835989.html#none,索尼（SONY） MDR-ZX110AP 耳机头戴式重低音手机电脑游戏有线耳机学生上网课学习办公耳麦 黑色【图片 价格 品牌 报价】-京东,2023-01-14 21:20:01.970,19745835989,97%        ,"十分舒服(45)/
佩戴舒适(37)/
十分漂亮(33)/
音质俱佳(20)/
做工精细(16)/
音质清晰(14)/
声音清晰(13)/
外观漂亮(11)/
简单方便(10)/
黑色酷炫(4)/
颜色好看(3)/
颜色纯正(3)/"
"
                                                                                索尼（SONY） MDR-ZX110AP 耳机头戴式重低音手机电脑游戏有线耳机学生上网课学习办公耳麦 黑色                ","
                                ￥
                                149.00
                                                            ",                                    l***8            ,                    PLUS会员             ,star5,外型美观，音质不错，满意,2023-01-14 07:17,0,1,,,黑色                                                                                     ,https://item.jd.com/19745835989.html#none,索尼（SONY） MDR-ZX110AP 耳机头戴式重低音手机电脑游戏有线耳机学生上网课学习办公耳麦 黑色【图片 价格 品牌 报价】-京东,2023-01-14 21:20:02.071,19745835989,97%        ,"十分舒服(45)/
佩戴舒适(37)/
十分漂亮(33)/
音质俱佳(20)/
做工精细(16)/
音质清晰(14)/
声音清晰(13)/
外观漂亮(11)/
简单方便(10)/
黑色酷炫(4)/
颜色好看(3)/
颜色纯正(3)/"
"
                                                                                索尼（SONY） MDR-ZX110AP 耳机头戴式重低音手机电脑游戏有线耳机学生上网课学习办公耳麦 黑色                ","
                                ￥
                                149.00
                                                            ",                                    A***5            ,                    PLUS会员             ,star5,质量很好，办公学习足够了,2023-01-13 15:08,0,1,,,黑色                                                                                     ,https://item.jd.com/19745835989.html#none,索尼（SONY） MDR-ZX110AP 耳机头戴式重低音手机电脑游戏有线耳机学生上网课学习办公耳麦 黑色【图片 价格 品牌 报价】-京东,2023-01-14 21:20:02.185,19745835989,97%        ,"十分舒服(45)/
佩戴舒适(37)/
十分漂亮(33)/
音质俱佳(20)/
做工精细(16)/
音质清晰(14)/
声音清晰(13)/
外观漂亮(11)/
简单方便(10)/
黑色酷炫(4)/
颜色好看(3)/
颜色纯正(3)/"
"
                                                                                索尼（SONY） MDR-ZX110AP 耳机头戴式重低音手机电脑游戏有线耳机学生上网课学习办公耳麦 黑色                ","
                                ￥
                                149.00
                                                            ",                                    拾***圆            ,                    PLUS会员             ,star5,很轻，小巧，音质清晰，试听两个钟了，还是不错的。,2023-01-12 19:31,0,1,,,黑色                                                                                     ,https://item.jd.com/19745835989.html#none,索尼（SONY） MDR-ZX110AP 耳机头戴式重低音手机电脑游戏有线耳机学生上网课学习办公耳麦 黑色【图片 价格 品牌 报价】-京东,2023-01-14 21:20:02.306,19745835989,97%        ,"十分舒服(45)/
佩戴舒适(37)/
十分漂亮(33)/
音质俱佳(20)/
做工精细(16)/
音质清晰(14)/
声音清晰(13)/
外观漂亮(11)/
简单方便(10)/
黑色酷炫(4)/
颜色好看(3)/
颜色纯正(3)/"
"
                                                                                索尼（SONY） MDR-ZX110AP 耳机头戴式重低音手机电脑游戏有线耳机学生上网课学习办公耳麦 黑色                ","
                                ￥
                                149.00
                                                            ",                                    ****s            ,                    PLUS会员             ,star5,上网课非常适合 价位已经非常划算了,2023-01-10 13:24,0,1,,,黑色                                                                                     ,https://item.jd.com/19745835989.html#none,索尼（SONY） MDR-ZX110AP 耳机头戴式重低音手机电脑游戏有线耳机学生上网课学习办公耳麦 黑色【图片 价格 品牌 报价】-京东,2023-01-14 21:20:02.449,19745835989,97%        ,"十分舒服(45)/
佩戴舒适(37)/
十分漂亮(33)/
音质俱佳(20)/
做工精细(16)/
音质清晰(14)/
声音清晰(13)/
外观漂亮(11)/
简单方便(10)/
黑色酷炫(4)/
颜色好看(3)/
颜色纯正(3)/"
