商品名称,价格,会员,级别,评价星级,评价内容,时间,点赞数,评论数,追评时间,追评内容,商品属性,页面网址,页面标题,采集时间,sku,好评度,评价关键词
"
                                                                                手机耳机有线入耳式华为type-c吃鸡K歌游戏耳机电脑圆孔安卓3.5vivo荣耀oppo平板标森 【升级版】曼岛绿Type-c扁口丨超清环绕音质                ","
                                ￥
                                29.90
                                                            ",                                    ****a            ,                                 ,star5,音质很好,2023-01-02 19:12,0,1,,,【升级版】曼岛绿Type-c扁口丨超清环绕音质                                                                                     ,https://item.jd.com/10055437848402.html#comment,手机耳机有线入耳式华为type-c吃鸡K歌游戏耳机电脑圆孔安卓3.5vivo荣耀oppo平板标森 【升级版】曼岛绿Type-c扁口丨超清环绕音质【图片 价格 品牌 报价】-京东,2023-01-14 14:34:19.151,10055437848402,98%        ,"十分舒服(376)/
佩戴舒适(253)/
音质清晰(225)/
做工精细(123)/
声音清晰(112)/
简单方便(88)/
十分漂亮(77)/
毫无杂音(77)/
颜值够高(70)/
颜色好看(24)/
颜色漂亮(22)/
灵敏度强(22)/"
"
                                                                                手机耳机有线入耳式华为type-c吃鸡K歌游戏耳机电脑圆孔安卓3.5vivo荣耀oppo平板标森 【升级版】曼岛绿Type-c扁口丨超清环绕音质                ","
                                ￥
                                29.90
                                                            ",                                    竹***6            ,                    PLUS会员             ,star5,用了一段时间，感觉还不错，音质不错,2023-01-02 09:50,0,1,,,【升级版】曼岛绿Type-c扁口丨超清环绕音质                                                                                     ,https://item.jd.com/10055437848402.html#comment,手机耳机有线入耳式华为type-c吃鸡K歌游戏耳机电脑圆孔安卓3.5vivo荣耀oppo平板标森 【升级版】曼岛绿Type-c扁口丨超清环绕音质【图片 价格 品牌 报价】-京东,2023-01-14 14:34:19.368,10055437848402,98%        ,"十分舒服(376)/
佩戴舒适(253)/
音质清晰(225)/
做工精细(123)/
声音清晰(112)/
简单方便(88)/
十分漂亮(77)/
毫无杂音(77)/
颜值够高(70)/
颜色好看(24)/
颜色漂亮(22)/
灵敏度强(22)/"
"
                                                                                现代（HYUNDAI）TWS-F9 真无线蓝牙耳机降噪入耳式运动跑步迷你隐形游戏通用华为苹果vivo小米oppo荣耀手机                ","
                                ￥
                                39.90
                                                            ",                                    ****b            ,                    PLUS会员             ,star5,好用好用真的很好用，好,2023-01-14 13:59,0,0,,,TWS-F9                                                                                     ,https://item.jd.com/100015435299.html#none,【HYUNDAITWS-F9】现代（HYUNDAI）TWS-F9 真无线蓝牙耳机降噪入耳式运动跑步迷你隐形游戏通用华为苹果vivo小米oppo荣耀手机【行情 报价 价格 评测】-京东,2023-01-14 14:34:46.816,100015435299,95%        ,"简单方便(113)/
做工精细(110)/
音质清晰(102)/
十分舒服(99)/
佩戴舒适(80)/
十分好用(63)/
毫无杂音(62)/
颜值够高(49)/
声音清晰(46)/
蓝牙连接快(10)/
灵敏度强(8)/
毫无延迟(6)/"
"
                                                                                现代（HYUNDAI）TWS-F9 真无线蓝牙耳机降噪入耳式运动跑步迷你隐形游戏通用华为苹果vivo小米oppo荣耀手机                ","
                                ￥
                                39.90
                                                            ",                                    ****l            ,                                 ,star5,音质很好，携带方便，充电模式很科学！,2023-01-14 13:31,0,0,,,TWS-F9                                                                                     ,https://item.jd.com/100015435299.html#none,【HYUNDAITWS-F9】现代（HYUNDAI）TWS-F9 真无线蓝牙耳机降噪入耳式运动跑步迷你隐形游戏通用华为苹果vivo小米oppo荣耀手机【行情 报价 价格 评测】-京东,2023-01-14 14:34:46.909,100015435299,95%        ,"简单方便(113)/
做工精细(110)/
音质清晰(102)/
十分舒服(99)/
佩戴舒适(80)/
十分好用(63)/
毫无杂音(62)/
颜值够高(49)/
声音清晰(46)/
蓝牙连接快(10)/
灵敏度强(8)/
毫无延迟(6)/"
"
                                                                                现代（HYUNDAI）TWS-F9 真无线蓝牙耳机降噪入耳式运动跑步迷你隐形游戏通用华为苹果vivo小米oppo荣耀手机                ","
                                ￥
                                39.90
                                                            ",                                    ****d            ,                    PLUS会员             ,star5,趁着活动入手划算，发货快，包装得好，非常不错，全新体验，赞赞赞！,2023-01-14 12:47,0,0,,,TWS-F9                                                                                     ,https://item.jd.com/100015435299.html#none,【HYUNDAITWS-F9】现代（HYUNDAI）TWS-F9 真无线蓝牙耳机降噪入耳式运动跑步迷你隐形游戏通用华为苹果vivo小米oppo荣耀手机【行情 报价 价格 评测】-京东,2023-01-14 14:34:47.053,100015435299,95%        ,"简单方便(113)/
做工精细(110)/
音质清晰(102)/
十分舒服(99)/
佩戴舒适(80)/
十分好用(63)/
毫无杂音(62)/
颜值够高(49)/
声音清晰(46)/
蓝牙连接快(10)/
灵敏度强(8)/
毫无延迟(6)/"
"
                                                                                现代（HYUNDAI）TWS-F9 真无线蓝牙耳机降噪入耳式运动跑步迷你隐形游戏通用华为苹果vivo小米oppo荣耀手机                ","
                                ￥
                                39.90
                                                            ",                                    ****v            ,                                 ,star2,音质效果太差劲,2023-01-14 12:40,0,2,,,TWS-F9                                                                                     ,https://item.jd.com/100015435299.html#none,【HYUNDAITWS-F9】现代（HYUNDAI）TWS-F9 真无线蓝牙耳机降噪入耳式运动跑步迷你隐形游戏通用华为苹果vivo小米oppo荣耀手机【行情 报价 价格 评测】-京东,2023-01-14 14:34:47.150,100015435299,95%        ,"简单方便(113)/
做工精细(110)/
音质清晰(102)/
十分舒服(99)/
佩戴舒适(80)/
十分好用(63)/
毫无杂音(62)/
颜值够高(49)/
声音清晰(46)/
蓝牙连接快(10)/
灵敏度强(8)/
毫无延迟(6)/"
"
                                                                                现代（HYUNDAI）TWS-F9 真无线蓝牙耳机降噪入耳式运动跑步迷你隐形游戏通用华为苹果vivo小米oppo荣耀手机                ","
                                ￥
                                39.90
                                                            ",                                    ****珠            ,                    PLUS会员             ,star4,喜欢在京东购物，送货快，售后服务好…到手的宝贝很满意…,2023-01-14 12:34,0,0,,,TWS-F9                                                                                     ,https://item.jd.com/100015435299.html#none,【HYUNDAITWS-F9】现代（HYUNDAI）TWS-F9 真无线蓝牙耳机降噪入耳式运动跑步迷你隐形游戏通用华为苹果vivo小米oppo荣耀手机【行情 报价 价格 评测】-京东,2023-01-14 14:34:47.241,100015435299,95%        ,"简单方便(113)/
做工精细(110)/
音质清晰(102)/
十分舒服(99)/
佩戴舒适(80)/
十分好用(63)/
毫无杂音(62)/
颜值够高(49)/
声音清晰(46)/
蓝牙连接快(10)/
灵敏度强(8)/
毫无延迟(6)/"
"
                                                                                现代（HYUNDAI）TWS-F9 真无线蓝牙耳机降噪入耳式运动跑步迷你隐形游戏通用华为苹果vivo小米oppo荣耀手机                ","
                                ￥
                                39.90
                                                            ",                                    责***6            ,                    PLUS会员             ,star5,翻遍了所有地方，发现原来真的缺少一个属于自己的蓝牙耳机，所以就寻寻觅觅，找到了这款经济实惠品质良好，物美价廉的产品，服务蛮好的。,2023-01-14 12:04,0,0,,,TWS-F9                                                                                     ,https://item.jd.com/100015435299.html#none,【HYUNDAITWS-F9】现代（HYUNDAI）TWS-F9 真无线蓝牙耳机降噪入耳式运动跑步迷你隐形游戏通用华为苹果vivo小米oppo荣耀手机【行情 报价 价格 评测】-京东,2023-01-14 14:34:47.323,100015435299,95%        ,"简单方便(113)/
做工精细(110)/
音质清晰(102)/
十分舒服(99)/
佩戴舒适(80)/
十分好用(63)/
毫无杂音(62)/
颜值够高(49)/
声音清晰(46)/
蓝牙连接快(10)/
灵敏度强(8)/
毫无延迟(6)/"
"
                                                                                现代（HYUNDAI）TWS-F9 真无线蓝牙耳机降噪入耳式运动跑步迷你隐形游戏通用华为苹果vivo小米oppo荣耀手机                ","
                                ￥
                                39.90
                                                            ",                                    不***的            ,                    PLUS会员             ,star5,"自营的发货到货速度很快啊，前一天下单，第二天就到了！赞！
做工质感：摸着还可以，有点重量。
音质音效：清晰，不错。
舒适度：戴着不要乱动，还是可以的。
续航能力：听了3小时，还可以，还有电，要后面再看看能听多久了。
其它：就不明白，为什么听着听着就会偶尔暂停，会与客服联系、沟通。",2023-01-14 10:32,0,0,,,TWS-F9                                                                                     ,https://item.jd.com/100015435299.html#none,【HYUNDAITWS-F9】现代（HYUNDAI）TWS-F9 真无线蓝牙耳机降噪入耳式运动跑步迷你隐形游戏通用华为苹果vivo小米oppo荣耀手机【行情 报价 价格 评测】-京东,2023-01-14 14:34:47.401,100015435299,95%        ,"简单方便(113)/
做工精细(110)/
音质清晰(102)/
十分舒服(99)/
佩戴舒适(80)/
十分好用(63)/
毫无杂音(62)/
颜值够高(49)/
声音清晰(46)/
蓝牙连接快(10)/
灵敏度强(8)/
毫无延迟(6)/"
"
                                                                                现代（HYUNDAI）TWS-F9 真无线蓝牙耳机降噪入耳式运动跑步迷你隐形游戏通用华为苹果vivo小米oppo荣耀手机                ","
                                ￥
                                39.90
                                                            ",                                    H***熊            ,                    PLUS会员             ,star5,电非常耐用  买来用一个星期了，还一半的电 非常小巧而且音质非常好,2023-01-14 07:32,0,0,,,TWS-F9                                                                                     ,https://item.jd.com/100015435299.html#none,【HYUNDAITWS-F9】现代（HYUNDAI）TWS-F9 真无线蓝牙耳机降噪入耳式运动跑步迷你隐形游戏通用华为苹果vivo小米oppo荣耀手机【行情 报价 价格 评测】-京东,2023-01-14 14:34:47.495,100015435299,95%        ,"简单方便(113)/
做工精细(110)/
音质清晰(102)/
十分舒服(99)/
佩戴舒适(80)/
十分好用(63)/
毫无杂音(62)/
颜值够高(49)/
声音清晰(46)/
蓝牙连接快(10)/
灵敏度强(8)/
毫无延迟(6)/"
"
                                                                                现代（HYUNDAI）TWS-F9 真无线蓝牙耳机降噪入耳式运动跑步迷你隐形游戏通用华为苹果vivo小米oppo荣耀手机                ","
                                ￥
                                39.90
                                                            ",                                    u***v            ,                    PLUS会员             ,star5,续航能力强，音效好，带着舒服,2023-01-14 07:26,0,0,,,TWS-F9                                                                                     ,https://item.jd.com/100015435299.html#none,【HYUNDAITWS-F9】现代（HYUNDAI）TWS-F9 真无线蓝牙耳机降噪入耳式运动跑步迷你隐形游戏通用华为苹果vivo小米oppo荣耀手机【行情 报价 价格 评测】-京东,2023-01-14 14:34:47.586,100015435299,95%        ,"简单方便(113)/
做工精细(110)/
音质清晰(102)/
十分舒服(99)/
佩戴舒适(80)/
十分好用(63)/
毫无杂音(62)/
颜值够高(49)/
声音清晰(46)/
蓝牙连接快(10)/
灵敏度强(8)/
毫无延迟(6)/"
"
                                                                                现代（HYUNDAI）TWS-F9 真无线蓝牙耳机降噪入耳式运动跑步迷你隐形游戏通用华为苹果vivo小米oppo荣耀手机                ","
                                ￥
                                39.90
                                                            ",                                    O***4            ,                    PLUS会员             ,star5,挺好的，大品牌值得信赖，推荐。,2023-01-13 23:06,0,0,,,TWS-F9                                                                                     ,https://item.jd.com/100015435299.html#none,【HYUNDAITWS-F9】现代（HYUNDAI）TWS-F9 真无线蓝牙耳机降噪入耳式运动跑步迷你隐形游戏通用华为苹果vivo小米oppo荣耀手机【行情 报价 价格 评测】-京东,2023-01-14 14:34:47.690,100015435299,95%        ,"简单方便(113)/
做工精细(110)/
音质清晰(102)/
十分舒服(99)/
佩戴舒适(80)/
十分好用(63)/
毫无杂音(62)/
颜值够高(49)/
声音清晰(46)/
蓝牙连接快(10)/
灵敏度强(8)/
毫无延迟(6)/"
"
                                                                                现代（HYUNDAI）TWS-F9 真无线蓝牙耳机降噪入耳式运动跑步迷你隐形游戏通用华为苹果vivo小米oppo荣耀手机                ","
                                ￥
                                39.90
                                                            ",                                    j***鞋            ,                    PLUS会员             ,star5,用起来还行，价格很便宜，物流也给力,2023-01-13 22:21,0,0,,,TWS-F9                                                                                     ,https://item.jd.com/100015435299.html#comment,【HYUNDAITWS-F9】现代（HYUNDAI）TWS-F9 真无线蓝牙耳机降噪入耳式运动跑步迷你隐形游戏通用华为苹果vivo小米oppo荣耀手机【行情 报价 价格 评测】-京东,2023-01-14 14:34:59.166,100015435299,95%        ,"简单方便(113)/
做工精细(110)/
音质清晰(102)/
十分舒服(99)/
佩戴舒适(80)/
十分好用(63)/
毫无杂音(62)/
颜值够高(49)/
声音清晰(46)/
蓝牙连接快(10)/
灵敏度强(8)/
毫无延迟(6)/"
"
                                                                                现代（HYUNDAI）TWS-F9 真无线蓝牙耳机降噪入耳式运动跑步迷你隐形游戏通用华为苹果vivo小米oppo荣耀手机                ","
                                ￥
                                39.90
                                                            ",                                    u***2            ,                                 ,star5,很好已经丢了,2023-01-13 22:15,0,0,,,TWS-F9                                                                                     ,https://item.jd.com/100015435299.html#comment,【HYUNDAITWS-F9】现代（HYUNDAI）TWS-F9 真无线蓝牙耳机降噪入耳式运动跑步迷你隐形游戏通用华为苹果vivo小米oppo荣耀手机【行情 报价 价格 评测】-京东,2023-01-14 14:34:59.284,100015435299,95%        ,"简单方便(113)/
做工精细(110)/
音质清晰(102)/
十分舒服(99)/
佩戴舒适(80)/
十分好用(63)/
毫无杂音(62)/
颜值够高(49)/
声音清晰(46)/
蓝牙连接快(10)/
灵敏度强(8)/
毫无延迟(6)/"
"
                                                                                现代（HYUNDAI）TWS-F9 真无线蓝牙耳机降噪入耳式运动跑步迷你隐形游戏通用华为苹果vivo小米oppo荣耀手机                ","
                                ￥
                                39.90
                                                            ",                                    ****x            ,                    PLUS会员             ,star5,音箱不错，价格实惠物流快,2023-01-13 21:46,0,0,,,TWS-F9                                                                                     ,https://item.jd.com/100015435299.html#comment,【HYUNDAITWS-F9】现代（HYUNDAI）TWS-F9 真无线蓝牙耳机降噪入耳式运动跑步迷你隐形游戏通用华为苹果vivo小米oppo荣耀手机【行情 报价 价格 评测】-京东,2023-01-14 14:34:59.409,100015435299,95%        ,"简单方便(113)/
做工精细(110)/
音质清晰(102)/
十分舒服(99)/
佩戴舒适(80)/
十分好用(63)/
毫无杂音(62)/
颜值够高(49)/
声音清晰(46)/
蓝牙连接快(10)/
灵敏度强(8)/
毫无延迟(6)/"
"
                                                                                现代（HYUNDAI）TWS-F9 真无线蓝牙耳机降噪入耳式运动跑步迷你隐形游戏通用华为苹果vivo小米oppo荣耀手机                ","
                                ￥
                                39.90
                                                            ",                                    起***字            ,                                 ,star5,完美，产品很惊艳，性价比合适，希望用的长久！,2023-01-13 20:35,0,0,,,TWS-F9                                                                                     ,https://item.jd.com/100015435299.html#comment,【HYUNDAITWS-F9】现代（HYUNDAI）TWS-F9 真无线蓝牙耳机降噪入耳式运动跑步迷你隐形游戏通用华为苹果vivo小米oppo荣耀手机【行情 报价 价格 评测】-京东,2023-01-14 14:34:59.544,100015435299,95%        ,"简单方便(113)/
做工精细(110)/
音质清晰(102)/
十分舒服(99)/
佩戴舒适(80)/
十分好用(63)/
毫无杂音(62)/
颜值够高(49)/
声音清晰(46)/
蓝牙连接快(10)/
灵敏度强(8)/
毫无延迟(6)/"
"
                                                                                现代（HYUNDAI）TWS-F9 真无线蓝牙耳机降噪入耳式运动跑步迷你隐形游戏通用华为苹果vivo小米oppo荣耀手机                ","
                                ￥
                                39.90
                                                            ",                                    k***猫            ,                    PLUS会员             ,star5,外观设计漂亮，尺寸大小合适，包装仔细完整，宝贝手感不错，感觉很好，发货速度快，服务态度一流，给力！5星好评！,2023-01-13 20:28,0,0,,,TWS-F9                                                                                     ,https://item.jd.com/100015435299.html#comment,【HYUNDAITWS-F9】现代（HYUNDAI）TWS-F9 真无线蓝牙耳机降噪入耳式运动跑步迷你隐形游戏通用华为苹果vivo小米oppo荣耀手机【行情 报价 价格 评测】-京东,2023-01-14 14:34:59.674,100015435299,95%        ,"简单方便(113)/
做工精细(110)/
音质清晰(102)/
十分舒服(99)/
佩戴舒适(80)/
十分好用(63)/
毫无杂音(62)/
颜值够高(49)/
声音清晰(46)/
蓝牙连接快(10)/
灵敏度强(8)/
毫无延迟(6)/"
"
                                                                                现代（HYUNDAI）TWS-F9 真无线蓝牙耳机降噪入耳式运动跑步迷你隐形游戏通用华为苹果vivo小米oppo荣耀手机                ","
                                ￥
                                39.90
                                                            ",                                    ****5            ,                    PLUS会员             ,star5,耳机已收到，很有质感，音质好，戴着舒适，好评。,2023-01-13 19:23,0,0,,,TWS-F9                                                                                     ,https://item.jd.com/100015435299.html#comment,【HYUNDAITWS-F9】现代（HYUNDAI）TWS-F9 真无线蓝牙耳机降噪入耳式运动跑步迷你隐形游戏通用华为苹果vivo小米oppo荣耀手机【行情 报价 价格 评测】-京东,2023-01-14 14:34:59.812,100015435299,95%        ,"简单方便(113)/
做工精细(110)/
音质清晰(102)/
十分舒服(99)/
佩戴舒适(80)/
十分好用(63)/
毫无杂音(62)/
颜值够高(49)/
声音清晰(46)/
蓝牙连接快(10)/
灵敏度强(8)/
毫无延迟(6)/"
"
                                                                                现代（HYUNDAI）TWS-F9 真无线蓝牙耳机降噪入耳式运动跑步迷你隐形游戏通用华为苹果vivo小米oppo荣耀手机                ","
                                ￥
                                39.90
                                                            ",                                    ****S            ,                                 ,star5,挺耐用的，充电很快，不过前几天用有一次没声了，过一会又好了，总体还行,2023-01-13 19:09,0,0,,,TWS-F9                                                                                     ,https://item.jd.com/100015435299.html#comment,【HYUNDAITWS-F9】现代（HYUNDAI）TWS-F9 真无线蓝牙耳机降噪入耳式运动跑步迷你隐形游戏通用华为苹果vivo小米oppo荣耀手机【行情 报价 价格 评测】-京东,2023-01-14 14:34:59.984,100015435299,95%        ,"简单方便(113)/
做工精细(110)/
音质清晰(102)/
十分舒服(99)/
佩戴舒适(80)/
十分好用(63)/
毫无杂音(62)/
颜值够高(49)/
声音清晰(46)/
蓝牙连接快(10)/
灵敏度强(8)/
毫无延迟(6)/"
"
                                                                                现代（HYUNDAI）TWS-F9 真无线蓝牙耳机降噪入耳式运动跑步迷你隐形游戏通用华为苹果vivo小米oppo荣耀手机                ","
                                ￥
                                39.90
                                                            ",                                    ****G            ,                                 ,star5,很喜欢，质感不错，音质也很好，不错,2023-01-13 18:34,0,0,,,TWS-F9                                                                                     ,https://item.jd.com/100015435299.html#comment,【HYUNDAITWS-F9】现代（HYUNDAI）TWS-F9 真无线蓝牙耳机降噪入耳式运动跑步迷你隐形游戏通用华为苹果vivo小米oppo荣耀手机【行情 报价 价格 评测】-京东,2023-01-14 14:35:00.130,100015435299,95%        ,"简单方便(113)/
做工精细(110)/
音质清晰(102)/
十分舒服(99)/
佩戴舒适(80)/
十分好用(63)/
毫无杂音(62)/
颜值够高(49)/
声音清晰(46)/
蓝牙连接快(10)/
灵敏度强(8)/
毫无延迟(6)/"
"
                                                                                现代（HYUNDAI）TWS-F9 真无线蓝牙耳机降噪入耳式运动跑步迷你隐形游戏通用华为苹果vivo小米oppo荣耀手机                ","
                                ￥
                                39.90
                                                            ",                                    ****2            ,                    PLUS会员             ,star5,包装很好，使用很方便，解决了我用有线耳机总得带着手机的困扰，随时都可以听音乐，本来有点害怕的，担心会不好用，但出乎预料的好。,2023-01-13 18:33,0,0,,,TWS-F9                                                                                     ,https://item.jd.com/100015435299.html#comment,【HYUNDAITWS-F9】现代（HYUNDAI）TWS-F9 真无线蓝牙耳机降噪入耳式运动跑步迷你隐形游戏通用华为苹果vivo小米oppo荣耀手机【行情 报价 价格 评测】-京东,2023-01-14 14:35:00.270,100015435299,95%        ,"简单方便(113)/
做工精细(110)/
音质清晰(102)/
十分舒服(99)/
佩戴舒适(80)/
十分好用(63)/
毫无杂音(62)/
颜值够高(49)/
声音清晰(46)/
蓝牙连接快(10)/
灵敏度强(8)/
毫无延迟(6)/"
"
                                                                                现代（HYUNDAI）TWS-F9 真无线蓝牙耳机降噪入耳式运动跑步迷你隐形游戏通用华为苹果vivo小米oppo荣耀手机                ","
                                ￥
                                39.90
                                                            ",                                    埃***7            ,                    PLUS会员             ,star5,耳机不错。声音很对得起这个价格了。基本上每天听五六个小时耳机续航也不错。,2023-01-13 17:55,0,0,,,TWS-F9                                                                                     ,https://item.jd.com/100015435299.html#comment,【HYUNDAITWS-F9】现代（HYUNDAI）TWS-F9 真无线蓝牙耳机降噪入耳式运动跑步迷你隐形游戏通用华为苹果vivo小米oppo荣耀手机【行情 报价 价格 评测】-京东,2023-01-14 14:35:00.426,100015435299,95%        ,"简单方便(113)/
做工精细(110)/
音质清晰(102)/
十分舒服(99)/
佩戴舒适(80)/
十分好用(63)/
毫无杂音(62)/
颜值够高(49)/
声音清晰(46)/
蓝牙连接快(10)/
灵敏度强(8)/
毫无延迟(6)/"
"
                                                                                现代（HYUNDAI）TWS-F9 真无线蓝牙耳机降噪入耳式运动跑步迷你隐形游戏通用华为苹果vivo小米oppo荣耀手机                ","
                                ￥
                                39.90
                                                            ",                                    m***鹏            ,                    PLUS会员[试用]             ,star5,"音质音效：1000
舒适度：1000
续航能力：1000",2023-01-13 17:51,0,0,,,TWS-F9                                                                                     ,https://item.jd.com/100015435299.html#comment,【HYUNDAITWS-F9】现代（HYUNDAI）TWS-F9 真无线蓝牙耳机降噪入耳式运动跑步迷你隐形游戏通用华为苹果vivo小米oppo荣耀手机【行情 报价 价格 评测】-京东,2023-01-14 14:35:11.896,100015435299,95%        ,"简单方便(113)/
做工精细(110)/
音质清晰(102)/
十分舒服(99)/
佩戴舒适(80)/
十分好用(63)/
毫无杂音(62)/
颜值够高(49)/
声音清晰(46)/
蓝牙连接快(10)/
灵敏度强(8)/
毫无延迟(6)/"
"
                                                                                现代（HYUNDAI）TWS-F9 真无线蓝牙耳机降噪入耳式运动跑步迷你隐形游戏通用华为苹果vivo小米oppo荣耀手机                ","
                                ￥
                                39.90
                                                            ",                                    ****m            ,                    PLUS会员             ,star5,语言比较清晰，就是容易掉，不方便,2023-01-13 17:11,0,0,,,TWS-F9                                                                                     ,https://item.jd.com/100015435299.html#comment,【HYUNDAITWS-F9】现代（HYUNDAI）TWS-F9 真无线蓝牙耳机降噪入耳式运动跑步迷你隐形游戏通用华为苹果vivo小米oppo荣耀手机【行情 报价 价格 评测】-京东,2023-01-14 14:35:12.031,100015435299,95%        ,"简单方便(113)/
做工精细(110)/
音质清晰(102)/
十分舒服(99)/
佩戴舒适(80)/
十分好用(63)/
毫无杂音(62)/
颜值够高(49)/
声音清晰(46)/
蓝牙连接快(10)/
灵敏度强(8)/
毫无延迟(6)/"
"
                                                                                现代（HYUNDAI）TWS-F9 真无线蓝牙耳机降噪入耳式运动跑步迷你隐形游戏通用华为苹果vivo小米oppo荣耀手机                ","
                                ￥
                                39.90
                                                            ",                                    ****T            ,                                 ,star3,这个耳机用一下就已经有杂音了 其他的都还好,2023-01-13 17:06,0,1,,,TWS-F9                                                                                     ,https://item.jd.com/100015435299.html#comment,【HYUNDAITWS-F9】现代（HYUNDAI）TWS-F9 真无线蓝牙耳机降噪入耳式运动跑步迷你隐形游戏通用华为苹果vivo小米oppo荣耀手机【行情 报价 价格 评测】-京东,2023-01-14 14:35:12.158,100015435299,95%        ,"简单方便(113)/
做工精细(110)/
音质清晰(102)/
十分舒服(99)/
佩戴舒适(80)/
十分好用(63)/
毫无杂音(62)/
颜值够高(49)/
声音清晰(46)/
蓝牙连接快(10)/
灵敏度强(8)/
毫无延迟(6)/"
"
                                                                                现代（HYUNDAI）TWS-F9 真无线蓝牙耳机降噪入耳式运动跑步迷你隐形游戏通用华为苹果vivo小米oppo荣耀手机                ","
                                ￥
                                39.90
                                                            ",                                    ****d            ,                    PLUS会员             ,star5,很好，电量可以用很久,2023-01-13 17:03,0,0,,,TWS-F9                                                                                     ,https://item.jd.com/100015435299.html#comment,【HYUNDAITWS-F9】现代（HYUNDAI）TWS-F9 真无线蓝牙耳机降噪入耳式运动跑步迷你隐形游戏通用华为苹果vivo小米oppo荣耀手机【行情 报价 价格 评测】-京东,2023-01-14 14:35:12.306,100015435299,95%        ,"简单方便(113)/
做工精细(110)/
音质清晰(102)/
十分舒服(99)/
佩戴舒适(80)/
十分好用(63)/
毫无杂音(62)/
颜值够高(49)/
声音清晰(46)/
蓝牙连接快(10)/
灵敏度强(8)/
毫无延迟(6)/"
"
                                                                                现代（HYUNDAI）TWS-F9 真无线蓝牙耳机降噪入耳式运动跑步迷你隐形游戏通用华为苹果vivo小米oppo荣耀手机                ","
                                ￥
                                39.90
                                                            ",                                    ****n            ,                    PLUS会员             ,star5,好用链接很快音质挺好带着也方便,2023-01-13 16:33,0,0,,,TWS-F9                                                                                     ,https://item.jd.com/100015435299.html#comment,【HYUNDAITWS-F9】现代（HYUNDAI）TWS-F9 真无线蓝牙耳机降噪入耳式运动跑步迷你隐形游戏通用华为苹果vivo小米oppo荣耀手机【行情 报价 价格 评测】-京东,2023-01-14 14:35:12.468,100015435299,95%        ,"简单方便(113)/
做工精细(110)/
音质清晰(102)/
十分舒服(99)/
佩戴舒适(80)/
十分好用(63)/
毫无杂音(62)/
颜值够高(49)/
声音清晰(46)/
蓝牙连接快(10)/
灵敏度强(8)/
毫无延迟(6)/"
"
                                                                                现代（HYUNDAI）TWS-F9 真无线蓝牙耳机降噪入耳式运动跑步迷你隐形游戏通用华为苹果vivo小米oppo荣耀手机                ","
                                ￥
                                39.90
                                                            ",                                    ****z            ,                    PLUS会员             ,star5,这个真的不错，喜欢黑色。音质不错，接打电话挺好的。还不贵。还送了替换的耳塞。触摸很方便。,2023-01-13 14:47,0,0,,,TWS-F9                                                                                     ,https://item.jd.com/100015435299.html#comment,【HYUNDAITWS-F9】现代（HYUNDAI）TWS-F9 真无线蓝牙耳机降噪入耳式运动跑步迷你隐形游戏通用华为苹果vivo小米oppo荣耀手机【行情 报价 价格 评测】-京东,2023-01-14 14:35:12.601,100015435299,95%        ,"简单方便(113)/
做工精细(110)/
音质清晰(102)/
十分舒服(99)/
佩戴舒适(80)/
十分好用(63)/
毫无杂音(62)/
颜值够高(49)/
声音清晰(46)/
蓝牙连接快(10)/
灵敏度强(8)/
毫无延迟(6)/"
"
                                                                                现代（HYUNDAI）TWS-F9 真无线蓝牙耳机降噪入耳式运动跑步迷你隐形游戏通用华为苹果vivo小米oppo荣耀手机                ","
                                ￥
                                39.90
                                                            ",                                    p***3            ,                    PLUS会员             ,star5,这个价格没什么说的，就听个响，续航4到5个小时。,2023-01-13 14:13,0,0,[购买3天后追评],此用户未填写评价内容,TWS-F9                                                                                     ,https://item.jd.com/100015435299.html#comment,【HYUNDAITWS-F9】现代（HYUNDAI）TWS-F9 真无线蓝牙耳机降噪入耳式运动跑步迷你隐形游戏通用华为苹果vivo小米oppo荣耀手机【行情 报价 价格 评测】-京东,2023-01-14 14:35:12.715,100015435299,95%        ,"简单方便(113)/
做工精细(110)/
音质清晰(102)/
十分舒服(99)/
佩戴舒适(80)/
十分好用(63)/
毫无杂音(62)/
颜值够高(49)/
声音清晰(46)/
蓝牙连接快(10)/
灵敏度强(8)/
毫无延迟(6)/"
"
                                                                                现代（HYUNDAI）TWS-F9 真无线蓝牙耳机降噪入耳式运动跑步迷你隐形游戏通用华为苹果vivo小米oppo荣耀手机                ","
                                ￥
                                39.90
                                                            ",                                    我***于            ,                    PLUS会员             ,star5,到货就迫不及待打开了，果真没有让我失望，质量特别好，颜值也相当高，满意的一次购物,2023-01-13 14:02,0,0,,,TWS-F9                                                                                     ,https://item.jd.com/100015435299.html#comment,【HYUNDAITWS-F9】现代（HYUNDAI）TWS-F9 真无线蓝牙耳机降噪入耳式运动跑步迷你隐形游戏通用华为苹果vivo小米oppo荣耀手机【行情 报价 价格 评测】-京东,2023-01-14 14:35:12.836,100015435299,95%        ,"简单方便(113)/
做工精细(110)/
音质清晰(102)/
十分舒服(99)/
佩戴舒适(80)/
十分好用(63)/
毫无杂音(62)/
颜值够高(49)/
声音清晰(46)/
蓝牙连接快(10)/
灵敏度强(8)/
毫无延迟(6)/"
